season,home_3PM_avg10,home_3P%_avg10,home_FT%_avg10,home_OREB_avg10,home_DREB_avg10,home_AST_avg10,home_TOV_avg10,home_STL_avg10,home_BLK_avg10,home_PF_avg10,home_+/-_avg10,away_3PM_avg10,away_3P%_avg10,away_FT%_avg10,away_OREB_avg10,away_DREB_avg10,away_AST_avg10,away_TOV_avg10,away_STL_avg10,away_BLK_avg10,away_PF_avg10,away_+/-_avg10,win_type,TOV_adv,TS_diff_avg,assist_to_tov_diff_avg,FTR_avg_diff,ORB_rate_diff,3PA_rate_diff,STL_rate_diff,pace_diff
1997,5.5,41.36,77.35,13.4,28.0,20.2,14.8,9.1,4.0,23.0,-5.2,3.4,43.64,73.38000000000001,12.1,29.8,20.0,16.6,6.7,3.8,21.4,4.0,away_normal_win,-1.8000000000000007,-0.06609533505308085,0.16004558775643107,-0.11961780659642124,0.008439549274960767,0.03150445788390796,2.3999999999999995,5.616
1997,6.2,33.61,72.3,14.2,30.3,18.8,16.8,7.5,5.1,22.7,-4.2,7.8,44.769999999999996,73.13,9.7,27.3,18.9,12.8,6.3,3.7,20.7,6.9,away_normal_win,4.0,-0.08008599014054146,-0.3575148809523807,-0.029892390810332403,0.09966867469879515,-0.01398851120687003,1.2000000000000002,9.219999999999999
1997,4.9,37.57,74.99,12.1,25.8,17.5,17.3,8.0,4.8,23.7,-7.5,6.4,42.32,76.55,11.0,30.2,25.0,16.8,8.6,3.6,21.3,9.1,home_close_win,0.5,-0.052067386843709706,-0.47653454445361976,0.021403912543153047,-0.01286103402199612,-0.02354101594607924,-0.5999999999999996,-2.1599999999999966
1997,3.5,32.4,74.58,13.1,27.7,20.1,14.440000000000001,7.2,3.0,23.1,-6.32,5.2,39.839999999999996,66.77000000000001,9.9,26.1,23.9,14.9,11.1,5.6,19.9,-2.0,away_normal_win,-0.4599999999999991,-0.0470349286793148,-0.21206008663481368,0.003409020410695407,0.0708858011289622,-0.027644394813574058,-3.8999999999999995,-1.951999999999984
1997,6.0,38.31,72.46,14.6,29.7,22.5,17.3,8.3,4.5,25.9,2.7,4.2,45.63,80.19,11.4,30.3,26.8,14.4,9.1,5.5,23.3,13.6,home_close_win,2.9000000000000004,-0.061548322407748435,-0.5605330764290304,-0.0766039217705905,0.04779477508819274,0.06946947945769871,-0.7999999999999989,1.4879999999999995
1997,5.3,26.830000000000002,72.56,16.9,30.7,19.9,17.9,8.7,6.2,22.0,-8.6,6.7,34.809999999999995,71.88,13.3,29.9,19.6,17.2,7.0,5.4,22.6,-5.2,away_normal_win,0.6999999999999993,-0.006900909557505053,-0.02780304014551116,0.05557609383379192,0.0588383838383838,-0.03258962036007415,1.6999999999999993,7.091999999999999
1997,6.0,29.4,74.38,16.8,29.6,21.1,18.4,8.1,5.7,20.8,-8.9,5.8,36.4,78.02000000000001,12.2,26.8,21.3,16.0,7.9,2.9,21.0,0.8,away_normal_win,2.3999999999999986,-0.045571817038897566,-0.18451086956521734,0.014538766879593823,0.09345507220929722,0.04147647777559718,0.1999999999999993,5.420000000000002
1997,8.2,34.15,75.34,11.4,29.6,17.7,16.6,7.5,5.9,19.6,7.5,4.9,37.56,71.44,12.2,30.8,21.2,16.2,7.9,4.9,25.7,5.5,away_normal_win,0.40000000000000213,0.014137167152572405,-0.24237691506767822,-0.0324881082244336,-0.021723848613347252,0.16184316955705458,-0.40000000000000036,-4.859999999999999
1997,6.0,42.21,73.01,13.7,29.7,25.8,13.0,8.4,3.6,19.2,8.5,5.6,36.02,62.36999999999999,12.7,29.1,24.6,14.8,9.5,8.9,22.3,1.9,home_normal_win,-1.8000000000000007,0.006114569977065276,0.3224532224532224,-0.10094846494504645,0.020565156057132772,-0.017582759094685152,-1.0999999999999996,-0.6479999999999819
1997,4.6,28.35,71.72,11.9,28.0,24.9,15.2,9.0,5.3,21.8,-3.3,6.7,34.730000000000004,74.58,11.8,30.2,18.8,15.1,7.9,5.9,19.7,10.9,away_blowout_win,0.09999999999999964,-0.010789908822566363,0.39312478215406044,-0.004434030281182333,-0.013822079518733876,-0.057866880776037216,1.0999999999999996,4.695999999999998
1997,6.0,32.86,69.78,13.9,27.5,25.0,15.2,10.2,5.4,20.4,4.3,5.3,35.06,80.17,13.6,26.6,19.8,17.4,8.8,5.3,22.6,-2.6,home_blowout_win,-2.1999999999999993,0.033417392791067035,0.5068058076225046,-0.027136021872864013,0.012309633234207473,0.03335611756664389,1.3999999999999986,-0.1840000000000117
1997,6.2,35.269999999999996,64.57,11.6,24.3,21.0,14.5,8.9,4.2,21.1,-12.1,8.2,39.230000000000004,76.39000000000001,8.9,32.3,24.8,17.4,7.9,3.5,20.8,8.0,home_close_win,-2.8999999999999986,-0.10772153515553745,0.022988505747126187,-0.13939154445522994,-0.0038353871065126,-0.06574494320119628,1.0,-3.7039999999999935
1997,6.4,34.13,74.17999999999999,12.9,28.0,19.4,18.1,7.3,5.3,20.5,-8.1,5.2,41.06,71.06,12.9,31.3,21.6,16.2,7.4,5.5,24.8,7.2,away_normal_win,1.9000000000000021,-0.053424066729190645,-0.26151012891344405,-0.1233596468890586,-0.02354821936297563,0.07164077752313042,-0.10000000000000053,-1.6920000000000073
1997,5.8,40.3,74.41,11.3,25.5,22.2,14.2,7.8,4.8,23.0,4.3,4.6,25.380000000000003,70.85,17.1,30.4,19.6,17.7,9.3,6.4,22.8,-7.9,home_normal_win,-3.5,0.05369265922818428,0.45603564892177917,-0.07259955745238833,-0.1304252372749688,-0.002750162330498629,-1.5000000000000009,-15.756000000000014
1997,7.9,45.239999999999995,74.4,10.3,27.0,19.4,13.1,7.2,4.0,20.1,8.3,6.4,40.12,73.82000000000001,14.2,29.9,22.6,16.9,7.9,4.5,25.2,4.9,home_blowout_win,-3.799999999999999,0.04337621645137957,0.14363792402547526,0.037856302753563,-0.08844128870212042,0.045335201328351976,-0.7000000000000002,-8.024000000000001
1997,3.8,45.27,71.8,13.0,30.2,21.7,16.8,6.9,3.9,21.3,6.1,5.7,36.660000000000004,63.080000000000005,13.3,29.4,24.4,15.1,9.4,8.1,22.9,2.9,away_normal_win,1.700000000000001,0.04205228166406583,-0.32422737306843286,0.0026987080512556605,0.0008566471481240012,-0.0617337714609974,-2.5,-3.7040000000000077
1997,8.0,36.0,78.4,10.0,26.3,23.0,15.7,5.4,4.7,24.7,-7.2,3.3,31.669999999999998,72.22999999999999,14.0,27.6,19.8,15.559999999999999,7.2,3.3,22.9,-7.88,home_normal_win,0.14000000000000057,0.06240280177553481,0.19247457960146042,0.023170019303057954,-0.08143709413441741,0.1436934877577974,-1.7999999999999998,-0.03999999999999204
1997,6.1,40.61,76.85,11.2,30.9,25.5,16.7,7.9,3.4,21.8,9.9,5.4,41.730000000000004,67.72,9.9,26.0,24.0,16.2,10.8,5.6,20.1,-1.7,home_normal_win,0.5,0.018709158284865746,0.04546462630294967,0.04087123353810779,0.05842820999367482,0.017756290936350505,-2.9000000000000004,1.195999999999998
1997,5.4,35.239999999999995,80.14,13.5,27.7,19.8,18.6,8.3,5.6,23.2,-4.2,3.5,29.74,75.99,14.2,26.0,21.3,16.6,5.6,5.5,23.3,-8.3,home_blowout_win,2.0,0.014001540482085795,-0.2186164010882239,0.04031634172187154,0.0028700039273737987,0.046245311108366216,2.700000000000001,1.2120000000000033
1997,7.4,38.089999999999996,68.5,14.6,28.0,20.7,15.6,6.1,5.2,25.3,2.3,6.1,32.83,69.5,13.8,27.8,25.7,14.6,11.4,5.1,20.9,7.7,away_close_win,1.0,-0.024774852636723632,-0.4333508956796628,0.009674430003599577,0.014196081971652896,0.01928912239318073,-5.300000000000001,1.240000000000009
1997,7.8,32.510000000000005,73.96000000000001,12.0,29.5,17.0,17.0,7.9,5.0,20.6,4.2,4.1,45.14,80.05,11.0,30.3,25.8,15.1,8.7,5.3,23.4,12.7,away_normal_win,1.9000000000000004,-0.04383774327868639,-0.7086092715231789,-0.010173223696082978,0.012083004990806445,0.2051159594383491,-0.7999999999999989,-4.511999999999986
1997,5.9,37.62,78.77,12.3,26.4,21.6,15.4,8.2,2.7,21.1,2.1,6.8,44.489999999999995,73.08000000000001,14.7,29.8,27.1,12.8,8.9,3.4,20.1,8.7,away_blowout_win,2.5999999999999996,0.0017327396841084752,-0.7145900974025974,0.00541589212475288,-0.06550271338661856,0.010620813785370775,-0.7000000000000011,-4.691999999999993
1997,7.0,36.15,71.78,12.8,30.9,20.0,17.4,6.8,5.6,23.0,-3.4,4.1,39.27,70.9,13.2,29.1,21.9,17.3,7.5,3.8,21.9,4.3,home_close_win,0.09999999999999787,-0.06176137612261445,-0.1164706664009032,-0.04879474845190951,0.006169532252041587,0.11256544502617802,-0.7000000000000002,1.5799999999999983
1997,8.6,40.010000000000005,76.39,9.3,32.4,25.8,17.5,7.4,3.2,21.5,7.8,5.7,33.269999999999996,75.34,13.5,24.3,20.8,15.1,7.4,4.6,20.2,-8.0,away_normal_win,2.4000000000000004,0.0690746378631697,0.096802270577105,0.012795698924731147,-0.017331932773109238,0.0670967741935484,0.0,3.4560000000000173
1997,5.0,36.86,73.53999999999999,12.0,26.9,19.0,16.7,7.5,5.2,24.9,-5.8,5.5,40.92999999999999,68.18,10.5,25.4,24.1,16.0,10.9,5.6,21.3,-3.1,away_normal_win,0.6999999999999993,-0.020286075328812325,-0.3685254491017964,0.06906752062527138,0.04010695187165775,-0.005528275139843164,-3.4000000000000004,-0.09999999999999432
1997,3.3,33.28,72.93,13.8,28.5,19.7,15.26,6.9,3.5,22.8,-7.44,3.4,28.23,76.72,14.6,25.5,22.0,16.3,6.1,5.3,23.0,-11.5,home_normal_win,-1.040000000000001,-0.009923530775757639,-0.05873650186139634,-0.028058662841271564,0.012397938399957564,-0.021304195217238697,0.8000000000000007,-0.21999999999998465
1997,5.6,33.63,68.07,11.4,24.2,22.1,14.6,9.1,4.3,20.8,-11.1,5.1,30.679999999999996,71.16,12.0,28.3,24.9,15.0,8.5,5.1,21.0,-5.5,away_normal_win,-0.40000000000000036,-0.02803109778598145,-0.14630136986301356,-0.02051773551196634,-0.044338060314235206,0.01046202900708429,0.5999999999999996,-0.7480000000000047
1997,5.6,27.21,73.36,16.4,29.1,21.0,17.8,7.6,5.8,19.9,-8.6,6.1,39.58,70.42,14.0,29.7,22.9,17.1,7.8,4.2,25.0,2.5,away_normal_win,0.6999999999999993,-0.02331230937545886,-0.15940600565083107,0.05146242473660689,0.03092238702306599,0.051245905717484136,-0.20000000000000018,1.480000000000004
1997,6.4,32.78,74.78,12.8,28.7,19.9,18.7,6.9,5.6,21.4,-9.2,3.8,42.64,79.16,10.8,31.2,25.1,15.5,9.0,5.3,23.8,11.7,away_close_win,3.1999999999999993,-0.08000817238709379,-0.555183715715025,-0.08925335312141908,0.017491369390103595,0.12395822290874765,-2.0999999999999996,0.9159999999999968
1997,8.5,40.86,72.97999999999999,12.0,30.6,20.5,15.2,7.9,6.0,18.9,13.7,5.1,27.880000000000003,71.22,17.3,29.7,20.2,18.4,8.9,6.1,23.3,-7.5,home_normal_win,-3.1999999999999993,0.07724999122951104,0.2508581235697942,-0.04604313270023458,-0.07339931812378908,0.06181594589055134,-1.0,-10.448000000000008
1997,6.1,41.239999999999995,78.11999999999999,12.0,26.0,23.3,14.2,7.9,5.2,22.9,7.8,6.7,37.02,71.66,13.2,29.6,19.8,17.0,7.5,5.8,22.6,-4.2,home_normal_win,-2.8000000000000007,0.04162053410433275,0.476139188069594,-0.031878067682769295,-0.048273155416012514,-0.03680358219237062,0.40000000000000036,-8.859999999999985
1997,5.4,40.86,72.52000000000001,13.1,31.6,21.7,16.3,7.4,5.3,24.9,6.1,8.3,46.86,73.51,9.9,26.5,20.3,12.1,8.4,3.8,20.3,10.8,away_normal_win,4.200000000000001,-0.04266031508963175,-0.34639760685494125,0.07595628415300543,0.09225386394061089,-0.07009247583018074,-1.0,9.055999999999997
1997,7.5,34.53,77.58,10.4,27.1,23.3,14.8,5.9,4.9,23.6,-5.2,5.6,34.13,68.4,11.8,24.1,22.8,14.7,9.6,4.2,20.2,-10.8,home_normal_win,0.10000000000000142,0.0279943235677792,0.02330391616105887,0.06020762566314264,-0.0018926269513058203,0.06350584583285629,-3.6999999999999993,2.4799999999999898
1997,7.1,36.730000000000004,67.9,14.1,28.3,20.8,15.7,6.1,5.1,26.3,0.8,5.2,30.470000000000006,70.26,12.5,28.5,24.4,15.2,8.5,4.8,21.0,-5.2,home_blowout_win,0.5,0.0019230215314454124,-0.2804223935635264,0.09261766237294278,0.024613366473349885,0.04736981112142408,-2.4000000000000004,2.444000000000017
1997,6.4,34.2,71.97999999999999,13.8,27.3,24.9,14.8,10.6,5.0,21.5,6.8,4.6,35.010000000000005,73.58,12.1,27.1,18.8,17.0,8.1,4.9,24.3,-5.0,home_normal_win,-2.1999999999999993,0.04640765626294452,0.5765500794912557,0.03858023224498197,0.030301713973663602,0.06268396622467248,2.5,-2.436000000000007
1997,6.5,40.05,71.34,13.3,30.6,22.7,18.1,8.1,4.4,26.0,1.8,8.2,47.33,71.95,9.9,26.7,20.0,12.1,8.2,3.7,20.1,12.5,home_close_win,6.000000000000002,-0.06026482863321303,-0.39874891557463155,-0.03141717110903719,0.08805555555555555,-0.028377578780126395,-0.09999999999999964,8.53600000000003
1997,5.0,27.6,70.5,16.9,29.5,19.6,19.0,9.6,5.7,22.2,-8.3,5.1,36.8,76.5,13.7,26.5,19.9,14.6,9.4,4.2,22.7,-8.4,home_close_win,4.4,-0.00851279986913589,-0.33143475126171573,0.06989491560257227,0.07227129202935656,0.045008355913228326,0.1999999999999993,3.396000000000015
1997,5.6,26.07,72.55,16.8,29.1,19.9,18.5,7.2,5.2,21.7,-10.2,6.7,42.279999999999994,73.58,14.9,29.2,25.9,12.1,9.3,3.8,19.9,8.9,away_normal_win,6.4,-0.034462889663526064,-1.0648201920929192,0.08815906953405223,0.026581027667984203,0.061040102375923194,-2.1000000000000005,2.3840000000000146
1997,5.6,34.6,77.72,13.1,25.9,21.2,15.2,8.1,3.0,21.1,-0.7,9.0,41.260000000000005,72.76,12.4,31.7,20.8,15.3,8.3,6.1,18.9,14.8,home_close_win,-0.10000000000000142,-0.04617311385040379,0.035259717922256684,-0.032140217298874285,-0.03134907683700111,-0.0752794730404181,-0.20000000000000107,-1.0120000000000005
1997,4.3,38.4,69.97,13.5,28.6,22.5,18.0,7.0,3.9,22.4,2.3,6.1,32.76,72.28,12.0,28.3,19.2,18.8,6.7,5.6,21.4,-8.8,home_normal_win,-0.8000000000000007,0.07408965125545991,0.22872340425531923,0.033683867426061886,0.027400004713979353,-0.09737356755644,0.2999999999999998,-0.367999999999995
1997,3.8,29.660000000000004,75.98,15.4,24.3,22.7,15.7,6.6,5.5,24.0,-13.1,5.4,39.21,65.89,13.3,29.2,24.4,15.0,9.5,8.7,22.8,2.7,home_normal_win,0.6999999999999993,-0.03311318398871643,-0.1808067940552014,-0.04590786694107729,-0.008431924434691374,-0.017412078297687178,-2.9000000000000004,-2.9279999999999973
1997,8.5,38.11,76.11,9.4,31.2,25.5,17.2,7.7,3.3,21.9,3.8,7.3,30.7,74.21000000000001,12.2,29.3,17.1,17.1,7.7,5.3,21.6,1.9,away_blowout_win,0.09999999999999787,0.07823530636792653,0.4825581395348837,-0.004025009410662972,-0.038211933935864945,-0.015360038193519943,0.0,4.388000000000019
1997,6.1,36.480000000000004,73.17,12.7,24.1,21.6,14.7,7.7,4.5,20.3,-6.1,6.0,39.72,75.7,11.4,30.2,25.6,16.4,7.9,3.3,21.9,8.4,home_normal_win,-1.6999999999999993,-0.024205468014097842,-0.09158785465405694,-0.038564738620033845,-0.025089464526084293,0.021225857279638827,-0.20000000000000018,-5.251999999999981
1997,3.2,33.7,74.67,14.7,28.5,18.5,15.559999999999999,7.3,3.7,23.6,-5.340000000000001,6.6,34.55,67.75999999999999,13.5,29.4,21.3,15.8,5.9,5.5,25.5,1.2,home_close_win,-0.240000000000002,-0.03523370531637027,-0.15915525039862022,-0.03699136868064118,0.011904761904761918,-0.1220715166461159,1.3999999999999995,-2.759999999999991
1997,5.0,37.470000000000006,77.77000000000001,13.8,27.0,20.0,15.7,9.2,5.1,22.9,-5.9,5.5,36.55,76.04,13.0,27.3,21.8,14.9,8.0,3.3,21.0,0.8,away_close_win,0.7999999999999989,-0.020736066059771074,-0.18920189800367626,-0.007295506651392114,0.010766423357664201,-0.03371831617923468,1.1999999999999993,6.839999999999989
1997,5.9,40.059999999999995,82.16,11.9,26.7,24.1,14.2,7.6,5.3,23.3,9.1,3.9,41.39,78.68,9.9,31.0,25.4,15.9,9.1,5.4,23.6,11.6,home_normal_win,-1.700000000000001,-0.019986773732237784,0.09969882186198986,-0.09434497137736159,0.006897474110588886,0.0704939919893191,-1.5,-8.944000000000017
1997,5.4,38.92,72.05,13.0,30.9,21.9,16.2,7.5,4.8,24.8,4.2,6.8,36.7,72.69000000000001,13.2,29.0,20.0,17.3,8.0,5.5,22.7,-3.2,home_normal_win,-1.1000000000000014,0.010180470578820544,0.19578248769000228,0.07263193598068118,0.010204081632653073,-0.05791729485596142,-0.5,0.23200000000001353
1997,5.9,35.19,78.53,12.9,27.0,21.4,18.2,8.2,4.6,23.1,-4.3,4.9,37.63,75.92999999999999,11.4,26.2,18.9,16.8,7.8,4.1,22.9,-5.5,home_normal_win,1.3999999999999986,0.0005735576757923688,0.05082417582417609,0.009044408277144866,0.03304827365728902,0.03705118411000766,0.39999999999999947,1.5840000000000174
1997,6.6,35.31,74.01,13.2,27.5,25.7,15.4,11.4,5.2,21.5,9.0,5.4,32.01,70.34,11.7,28.0,23.1,15.4,8.0,5.0,21.0,-6.3,home_normal_win,0.0,0.05495564773251993,0.16883116883116878,0.115802781289507,0.021918961759461064,0.03133073160006597,3.4000000000000004,0.9719999999999942
1997,4.9,34.53,66.23,11.2,24.3,23.0,13.6,8.8,4.2,20.2,-11.7,5.1,39.39999999999999,67.80000000000001,9.8,26.7,25.1,15.9,11.0,5.2,22.2,0.7,home_close_win,-2.3000000000000007,-0.0465282720161857,0.11256011838697733,-0.05405831960253277,0.008124482547837708,0.009172806070592121,-2.1999999999999993,-5.148000000000025
1997,7.0,42.059999999999995,72.54,13.0,31.8,23.7,18.1,7.5,4.6,25.8,4.5,9.0,39.47,76.2,13.3,30.4,19.7,14.7,7.7,6.3,20.0,12.2,home_normal_win,3.400000000000002,-0.02406328424456361,-0.0307437892283986,-0.00940095138272995,0.004638948777422436,-0.07143433040393452,-0.20000000000000018,3.935999999999993
1997,5.9,31.629999999999995,71.53,12.3,27.6,18.9,17.6,6.8,5.2,21.5,-11.0,6.0,40.14,83.5,11.2,26.3,23.7,14.9,8.0,4.6,23.3,7.8,home_close_win,2.700000000000001,-0.07735266105165078,-0.5167403904820012,0.015234822451317298,0.029993055926499645,0.027591638029782345,-1.2000000000000002,8.431999999999988
1997,6.9,41.190000000000005,74.58,15.2,28.6,25.4,12.3,9.8,3.9,20.5,8.6,5.0,28.6,70.33,17.0,28.0,21.4,17.3,9.5,6.5,21.9,-9.3,home_blowout_win,-5.0,0.0484874621787022,0.8280464307533248,-0.032387520525451574,-0.020955165692007838,0.006909688013136295,0.3000000000000007,-3.887999999999991
1997,4.3,33.03,75.12,14.9,23.6,23.4,15.4,7.1,5.3,24.1,-10.9,3.9,39.470000000000006,78.50000000000001,9.5,30.8,25.5,16.2,9.1,4.7,23.8,10.0,home_normal_win,-0.7999999999999989,-0.055441052014060244,-0.05459355459355475,-0.047955467434316945,0.03903032386442512,0.026251648816585232,-2.0,-0.45999999999999375
1997,8.4,38.31,73.47,10.4,30.3,24.5,16.9,7.7,3.6,22.0,1.4,4.0,34.23,70.07000000000001,14.4,29.2,22.9,17.6,7.1,4.3,23.0,4.8,away_close_win,-0.7000000000000028,-0.0014903206286493997,0.14856777837547086,0.033573615088377695,-0.059521388380448736,0.1531878476679504,0.6000000000000005,0.028000000000005798
1997,5.7,35.47,73.75,12.1,25.9,22.2,14.6,8.1,4.4,20.1,-4.4,7.8,31.389999999999997,74.56,12.8,29.0,17.2,16.8,8.0,5.5,22.5,3.8,away_normal_win,-2.200000000000001,0.03310887368753501,0.4967384213959558,-0.0222684847853995,-0.03634546106112907,-0.12105929704035248,0.09999999999999964,2.4679999999999893
1997,5.9,39.26,72.57000000000001,10.9,30.0,25.0,15.9,8.2,3.5,21.5,8.4,8.0,36.53,77.32000000000001,10.8,27.4,23.8,13.6,5.5,5.0,22.7,-3.2,away_close_win,2.3000000000000007,0.03472491642615916,-0.1776729559748429,0.08039211930234569,0.019889417908155405,-0.07641250107751393,2.6999999999999993,3.739999999999995
1997,3.2,36.45,75.58000000000001,14.3,29.3,19.0,15.16,7.2,4.4,23.0,-2.08,4.8,36.14,78.42,11.4,26.1,19.1,17.2,7.7,4.1,23.5,-6.8,home_normal_win,-2.039999999999999,-0.03311099662983974,0.14283303675523085,0.007632184797539132,0.07386211594132386,-0.06520407307808883,-0.5,1.2720000000000056
1997,6.2,33.260000000000005,69.59,13.1,30.6,22.0,15.5,5.9,5.6,25.3,3.8,4.9,39.35,68.92,10.4,27.0,25.1,16.1,11.4,5.5,22.8,0.7,away_blowout_win,-0.6000000000000014,-0.016068741257629138,-0.13965137247044668,0.0568712675690925,0.07302475518520768,0.07597943832043147,-5.5,1.6759999999999877
1997,7.3,38.96,75.84,15.6,30.1,24.8,12.2,9.9,4.2,19.0,11.5,8.8,49.33,71.78,9.8,25.3,19.9,11.6,8.1,3.6,19.7,9.3,home_normal_win,0.5999999999999996,-0.047597018426721815,0.3172696438665914,-0.07238741650506358,0.13580405782181615,-0.035621941084125974,1.8000000000000007,8.820000000000007
1997,6.1,38.470000000000006,68.21,11.5,29.6,24.9,15.5,7.7,3.2,21.3,5.0,5.4,41.13,67.03,14.0,28.9,23.0,15.3,9.4,8.8,23.1,0.4,away_blowout_win,0.1999999999999993,0.02228878758612307,0.10318363904701666,-0.049608551641071974,-0.03644745208465794,0.024796747967479688,-1.7000000000000002,2.0720000000000027
1997,7.0,28.8,73.04,13.0,28.3,16.5,15.9,8.1,5.8,22.8,2.5,5.9,33.25,70.86,12.8,26.4,19.4,17.3,6.7,4.8,21.4,-9.9,home_blowout_win,-1.4000000000000004,0.017675202231065668,-0.08365143418039023,0.051403481862106026,0.018513715464324954,0.08467255575929553,1.3999999999999995,-2.048000000000002
1997,9.2,40.47,76.31,13.5,29.8,19.8,14.5,7.7,6.0,20.3,12.0,7.8,38.71,74.63,16.5,30.0,23.8,12.3,9.9,4.3,19.1,10.9,home_close_win,2.1999999999999993,0.03475362154342787,-0.5694421082141854,0.051367865815975716,-0.046026662694570675,0.055928869236728324,-2.2,-3.063999999999993
1997,6.4,36.14,71.58,13.6,28.4,19.4,16.9,8.2,5.3,23.1,-5.3,5.5,31.729999999999997,68.83,15.8,27.7,21.8,17.1,9.8,6.3,20.9,-11.8,home_close_win,-0.20000000000000284,0.026669602045262697,-0.12692480708675036,0.0564990804955523,-0.02816824252517175,0.030284556360722387,-1.6000000000000014,-2.5360000000000014
1997,7.9,45.0,69.78,10.5,25.3,18.7,11.6,7.8,3.5,20.0,7.1,5.1,38.65,72.50999999999999,12.9,31.3,23.0,15.7,7.6,5.7,22.8,5.6,away_normal_win,-4.1,0.03488736187975405,0.14710081265099917,-0.06102078316307674,-0.08650016282973017,0.06587838128191775,0.20000000000000018,-8.340000000000003
1997,3.9,34.82,68.22999999999999,13.4,30.4,22.7,16.4,6.9,4.6,22.2,5.6,8.1,37.629999999999995,70.72999999999999,10.8,31.4,24.8,16.5,7.4,4.2,21.1,2.0,away_normal_win,-0.10000000000000142,0.0028922558383176478,-0.11888396156688841,-0.025684611648671807,0.03697122052704582,-0.1402761881149448,-0.5,-0.4840000000000231
1997,4.7,36.839999999999996,76.53,13.7,23.6,24.4,14.4,7.7,5.5,23.8,-6.9,7.0,39.809999999999995,72.84,13.2,32.4,23.3,18.0,6.6,4.2,24.9,4.4,home_normal_win,-3.5999999999999996,0.004978140080209359,0.3999999999999997,0.057766367137355557,-0.06151560878996509,-0.06928907634941009,1.1000000000000005,0.04399999999999693
1997,5.8,33.620000000000005,69.64,11.4,27.1,21.8,15.6,7.7,4.6,21.1,-8.4,5.9,35.19,78.34,13.3,26.7,20.2,17.7,8.1,4.4,23.8,-5.2,away_close_win,-2.0999999999999996,-0.008162014677979612,0.2561929595827903,-0.09833048788495635,-0.029995322366882293,0.00016908529778708603,-0.39999999999999947,-2.5560000000000116
1997,8.4,37.78,75.76,10.4,28.2,23.9,13.3,5.5,5.6,22.1,-2.1,5.7,26.85,73.2,16.8,28.6,19.6,18.2,6.8,5.3,21.7,-11.4,away_blowout_win,-4.899999999999999,0.04722717614913907,0.7200694042799303,-0.047769621682665186,-0.10666666666666669,0.01983813288161118,-1.2999999999999998,-2.480000000000004
1997,3.8,38.18,76.45,10.0,29.8,25.6,16.0,8.5,4.1,23.6,6.5,6.4,34.769999999999996,66.37,13.1,29.8,22.9,15.3,6.1,5.5,24.3,2.1,home_close_win,0.6999999999999993,0.02960445146170243,0.10326797385620945,0.020835809071103217,-0.05410502395427014,-0.09553046807948767,2.4000000000000004,-2.6640000000000015
1997,3.1,33.470000000000006,76.41,14.1,29.1,19.6,16.080000000000002,7.2,4.3,22.2,-1.36,5.3,37.6,66.19000000000001,12.0,25.9,23.2,13.4,8.7,4.2,19.9,-6.6,home_blowout_win,2.6800000000000015,-0.0012151945176144263,-0.5124378109452736,0.09170854271356785,0.060529197080291974,-0.0628140703517588,-1.4999999999999991,3.7919999999999874
1997,6.3,33.36,74.27000000000001,13.4,28.0,25.3,15.6,11.3,5.2,20.9,10.9,5.4,34.2,72.94,11.9,26.3,21.1,15.1,7.9,4.8,19.0,-4.4,home_normal_win,0.5,0.028028001770020627,0.22444387841738833,0.044379137452847384,0.039285872111007925,0.028170107092969077,3.4000000000000004,3.2920000000000016
1997,5.3,31.059999999999995,67.16,16.1,26.3,22.0,15.8,9.4,6.2,20.9,-12.2,4.5,38.2,69.96000000000001,13.1,32.4,22.5,16.0,7.0,6.3,23.9,1.5,home_normal_win,-0.1999999999999993,-0.03408824762439522,-0.013844936708860889,-0.11300664037442681,-0.0005285467580720682,0.0314808985293768,2.4000000000000004,1.2199999999999989
1997,4.7,40.57,70.38,10.8,27.7,25.1,16.2,11.6,5.1,23.0,3.1,6.3,35.55,74.0,14.4,29.4,20.5,15.8,7.6,6.1,23.6,-2.5,home_normal_win,0.3999999999999986,0.0496554925094016,0.25191436161900316,-0.0006810516806272648,-0.07338603892650758,-0.0719131488066824,4.0,1.9360000000000213
1997,5.4,36.160000000000004,76.26,13.6,27.7,22.4,14.6,8.9,3.0,20.7,1.9,5.9,27.18,73.83,13.5,28.9,16.1,15.6,8.0,6.2,23.3,2.3,away_normal_win,-1.0,0.017481226579937226,0.5021952932911835,-0.06545286087559321,-0.007669902912621318,-0.10412334026555745,0.9000000000000004,1.8719999999999999
1997,5.5,36.58,80.65,10.3,25.6,23.0,14.7,7.7,4.6,22.9,4.6,4.2,36.32000000000001,67.27000000000001,12.4,29.6,22.4,16.2,7.4,4.6,21.8,3.7,home_normal_win,-1.5,0.014750498075088547,0.18190980095742026,0.0007668218086329115,-0.06817042606516294,0.06131080556745733,0.2999999999999998,-5.947999999999993
1997,4.5,35.5,76.4,11.3,25.8,19.4,17.1,8.2,4.4,24.2,-6.2,6.2,34.980000000000004,66.87,12.8,29.4,22.3,16.3,6.4,6.2,24.3,0.5,away_close_win,0.8000000000000007,-0.0022108183636017076,-0.23359523553259431,-0.01119866173668882,-0.05396493997530266,-0.06338827559196247,1.799999999999999,-2.5679999999999836
